hour,horizon,sensor_idx,sensor_id,latitude,longitude,MAE,n_samples
6,60 min,110,717099.0,34.15648,-118.24674,1.3481,288
6,60 min,111,773916.0,34.15247,-118.2852,3.4804,288
6,60 min,112,716968.0,34.16588,-118.29809,11.566,288
6,60 min,113,769467.0,34.15451,-118.39699,12.7628,288
6,60 min,114,717576.0,34.15559,-118.2957,1.9788,288
6,60 min,115,717573.0,34.15384,-118.325,1.6854,288
6,60 min,116,717572.0,34.15351,-118.32751,5.7607,288
6,60 min,117,717571.0,34.15326,-118.35921,8.7134,288
6,60 min,118,717570.0,34.15302,-118.35921,1.1381,288
6,60 min,119,764760.0,34.13401,-118.35506,3.2715,288
6,60 min,120,718089.0,34.12769,-118.27372,9.6639,288
6,60 min,121,769847.0,34.20983,-118.22351,1.835,288
6,60 min,122,717608.0,34.17154,-118.38812,2.4024,288
6,60 min,123,767523.0,34.11439,-118.24209,0.9892,288
6,60 min,124,716942.0,34.0593,-118.21451,10.4656,288
6,60 min,125,718090.0,34.14847,-118.27969,13.2369,288
6,60 min,126,769867.0,34.21846,-118.23931,3.2533,288
6,60 min,127,717472.0,34.10045,-118.31601,17.819,288
6,60 min,128,717473.0,34.10054,-118.31581,4.011,288
6,60 min,129,759591.0,34.11521,-118.26825,4.8122,288
6,60 min,130,764781.0,34.16037,-118.47012,15.4908,288
6,60 min,131,765099.0,34.16378,-118.47224,10.3513,288
6,60 min,132,762329.0,34.13904,-118.22862,1.3034,288
6,60 min,133,716953.0,34.09458,-118.24279,6.6767,288
6,60 min,134,716951.0,34.08581,-118.23182,9.3754,288
6,60 min,135,767509.0,34.11059,-118.24819,1.5956,288
6,60 min,136,765182.0,34.06491,-118.25126,5.8093,288
6,60 min,137,769358.0,34.15679,-118.42222,9.969,288
6,60 min,138,772513.0,34.06871,-118.23661,4.3217,288
6,60 min,139,716958.0,34.11167,-118.26501,12.5586,288
6,60 min,140,718496.0,34.15403,-118.34232,9.3856,288
6,60 min,141,769346.0,34.15677,-118.40424,15.9103,288
6,60 min,142,773904.0,34.15641,-118.30266,3.1442,288
6,60 min,143,718499.0,34.15469,-118.31253,2.5448,288
6,60 min,144,764853.0,34.06461,-118.25102,8.6048,288
6,60 min,145,761003.0,34.15546,-118.30841,2.7136,288
6,60 min,146,717502.0,34.16521,-118.47484,10.7917,288
6,60 min,147,759602.0,34.12199,-118.27178,3.5467,288
6,60 min,148,717504.0,34.16519,-118.49166,10.8922,288
6,60 min,149,763995.0,34.21979,-118.40931,14.6969,288
6,60 min,150,717508.0,34.17112,-118.51814,8.1197,288
6,60 min,151,765265.0,34.18529,-118.47395,2.3738,288
6,60 min,152,773996.0,34.14511,-118.21587,1.4041,288
6,60 min,153,773995.0,34.14483,-118.21587,1.9273,288
6,60 min,154,717469.0,34.0971,-118.31366,3.6969,288
6,60 min,155,717468.0,34.09699,-118.31381,18.819,288
6,60 min,156,764106.0,34.17169,-118.38801,2.0868,288
6,60 min,157,717465.0,34.09373,-118.30907,3.9889,288
6,60 min,158,764794.0,34.16028,-118.46808,9.6676,288
6,60 min,159,717466.0,34.09359,-118.30918,20.8416,288
6,60 min,160,717461.0,34.08558,-118.30174,20.1995,288
6,60 min,161,717460.0,34.08571,-118.30161,3.2185,288
6,60 min,162,717463.0,34.09004,-118.3059,4.4726,288
6,60 min,163,717462.0,34.08993,-118.30607,24.3087,288
6,60 min,164,769345.0,34.15655,-118.40441,11.8163,288
6,60 min,165,716943.0,34.05987,-118.21492,9.697,288
6,60 min,166,772669.0,34.07828,-118.22834,5.2746,288
6,60 min,167,717582.0,34.15646,-118.26092,0.9122,288
6,60 min,168,717583.0,34.15627,-118.25506,2.2102,288
6,60 min,169,717580.0,34.1562,-118.26359,2.0463,288
6,60 min,170,716949.0,34.08406,-118.22974,5.9131,288
6,60 min,171,717587.0,34.15402,-118.23893,1.4992,288
6,60 min,172,772178.0,34.16903,-118.49885,7.8914,288
6,60 min,173,717585.0,34.15564,-118.24188,1.5652,288
6,60 min,174,716939.0,34.04301,-118.21724,13.3757,288
6,60 min,175,768469.0,34.13583,-118.35993,4.8238,288
6,60 min,176,764101.0,34.16421,-118.38246,2.276,288
6,60 min,177,767554.0,34.11966,-118.23143,1.374,288
6,60 min,178,773975.0,34.14584,-118.22251,1.2416,288
6,60 min,179,773974.0,34.14559,-118.22251,1.9475,288
6,60 min,180,717510.0,34.17128,-118.51976,4.136,288
6,60 min,181,717513.0,34.17339,-118.5368,4.8032,288
6,60 min,182,717825.0,34.22164,-118.47307,2.3429,288
6,60 min,183,767495.0,34.10377,-118.24992,1.0168,288
6,60 min,184,767494.0,34.10377,-118.24962,1.4015,288
6,60 min,185,717821.0,34.20112,-118.47361,1.9084,288
6,60 min,186,717823.0,34.20264,-118.47326,2.6499,288
6,60 min,187,717458.0,34.08265,-118.29755,19.3784,288
6,60 min,188,717459.0,34.08294,-118.29729,4.9271,288
6,60 min,189,769926.0,34.21356,-118.23113,1.3003,288
6,60 min,190,764858.0,34.1527,-118.3754,14.0225,288
6,60 min,191,717450.0,34.07488,-118.27362,7.9823,288
6,60 min,192,717452.0,34.07502,-118.27356,6.0162,288
6,60 min,193,717453.0,34.07696,-118.28093,9.1861,288
6,60 min,194,759772.0,34.17115,-118.30539,5.8422,288
6,60 min,195,717456.0,34.08102,-118.29325,7.6273,288
6,60 min,196,771673.0,34.07787,-118.22871,2.742,288
6,60 min,197,772167.0,34.16526,-118.47985,7.5717,288
6,60 min,198,769372.0,34.1027,-118.3173,4.9431,288
6,60 min,199,774204.0,34.15397,-118.34172,8.9517,288
6,60 min,200,769806.0,34.19638,-118.18442,1.6518,288
6,60 min,201,717590.0,34.14929,-118.23182,1.3043,288
6,60 min,202,717592.0,34.14604,-118.2243,1.7204,288
6,60 min,203,717595.0,34.14163,-118.1829,2.7815,288
6,60 min,204,772168.0,34.16542,-118.47985,5.9752,288
6,60 min,205,718141.0,34.15133,-118.37456,8.5513,288
6,60 min,206,769373.0,34.10262,-118.31747,12.0725,288
7,5 min,0,773869.0,34.15497,-118.31829,1.4763,288
7,5 min,1,767541.0,34.11621,-118.23799,1.3304,288
7,5 min,2,767542.0,34.11641,-118.23819,1.1916,288
7,5 min,3,717447.0,34.07248,-118.26772,3.4582,288
7,5 min,4,717446.0,34.07142,-118.26572,5.6332,288
7,5 min,5,717445.0,34.06913,-118.25932,6.2905,288
7,5 min,6,773062.0,34.05368,-118.23369,11.5648,288
7,5 min,7,767620.0,34.13486,-118.22932,1.25,288
7,5 min,8,737529.0,34.20264,-118.47352,1.7089,288
7,5 min,9,717816.0,34.15562,-118.4686,8.4643,288
7,5 min,10,765604.0,34.16415,-118.38223,1.7599,288
7,5 min,11,767471.0,34.15691,-118.22469,1.2572,288
7,5 min,12,716339.0,34.07821,-118.28795,12.1108,288
7,5 min,13,773906.0,34.1566,-118.30266,1.7129,288
7,5 min,14,765273.0,34.18949,-118.47437,3.2573,288
7,5 min,15,716331.0,34.07006,-118.26246,5.4479,288
7,5 min,16,771667.0,34.07314,-118.23388,2.9096,288
7,5 min,17,716337.0,34.07732,-118.28186,5.9413,288
7,5 min,18,769953.0,34.20672,-118.19992,2.1491,288
7,5 min,19,769402.0,34.12095,-118.33911,3.8358,288
7,5 min,20,769403.0,34.12073,-118.33928,1.1061,288
7,5 min,21,769819.0,34.20584,-118.19803,1.5067,288
7,5 min,22,769405.0,34.12634,-118.34482,1.3608,288
7,5 min,23,716941.0,34.05767,-118.21435,4.4158,288
7,5 min,24,717578.0,34.15478,-118.27076,2.9352,288
7,5 min,25,716960.0,34.12121,-118.27164,6.0891,288
7,5 min,26,717804.0,34.09478,-118.47605,4.3458,288
7,5 min,27,767572.0,34.12967,-118.22871,1.1227,288
7,5 min,28,767573.0,34.12964,-118.22901,1.263,288
7,5 min,29,773012.0,34.0839,-118.22086,2.6409,288
7,5 min,30,773013.0,34.08374,-118.22076,4.1578,288
7,5 min,31,764424.0,34.17878,-118.39469,1.3527,288
7,5 min,32,769388.0,34.11027,-118.33441,1.3611,288
7,5 min,33,716328.0,34.06664,-118.25397,4.4846,288
7,5 min,34,717819.0,34.18784,-118.47407,2.6427,288
7,5 min,35,769941.0,34.20699,-118.20237,1.3804,288
7,5 min,36,760987.0,34.15359,-118.34043,1.2331,288
7,5 min,37,718204.0,34.15541,-118.29575,1.9825,288
7,5 min,38,718045.0,34.06712,-118.23973,9.4733,288
7,5 min,39,769418.0,34.12659,-118.34465,1.9666,288
7,5 min,40,768066.0,34.15118,-118.3748,1.0825,288
7,5 min,41,772140.0,34.16498,-118.47493,4.9005,288
7,5 min,42,773927.0,34.15262,-118.28034,5.4646,288
7,5 min,43,760024.0,34.1593,-118.46483,13.8446,288
7,5 min,44,774012.0,34.14769,-118.20137,1.0574,288
7,5 min,45,774011.0,34.14747,-118.20123,2.2848,288
7,5 min,46,767609.0,34.18555,-118.21733,1.3952,288
7,5 min,47,769359.0,34.1566,-118.42216,10.8659,288
7,5 min,48,760650.0,34.07505,-118.23256,5.7421,288
7,5 min,49,716956.0,34.10658,-118.25544,4.8429,288
7,5 min,50,769831.0,34.20663,-118.20101,1.5453,288
7,5 min,51,761604.0,34.15407,-118.28711,6.1103,288
7,5 min,52,717495.0,34.15664,-118.41326,10.5485,288
7,5 min,53,716554.0,34.15597,-118.2666,2.8827,288
7,5 min,54,773953.0,34.15522,-118.29344,3.3335,288
7,5 min,55,767470.0,34.15699,-118.22436,1.194,288
7,5 min,56,716955.0,34.09579,-118.24427,3.1573,288
7,5 min,57,764949.0,34.12881,-118.34684,1.8709,288
7,5 min,58,773954.0,34.15544,-118.29344,2.4434,288
7,5 min,59,767366.0,34.21216,-118.47341,1.2716,288
7,5 min,60,769444.0,34.15555,-118.43908,11.1477,288
7,5 min,61,773939.0,34.15297,-118.37226,12.2185,288
7,5 min,62,774067.0,34.15362,-118.28441,3.5638,288
7,5 min,63,769443.0,34.15574,-118.43931,7.965,288
7,5 min,64,767750.0,34.09335,-118.20635,1.4391,288
7,5 min,65,767751.0,34.09335,-118.20616,1.4276,288
7,5 min,66,767610.0,34.18555,-118.21766,0.9222,288
7,5 min,67,773880.0,34.15367,-118.3484,1.012,288
7,5 min,68,764766.0,34.13338,-118.3535,1.7641,288
7,5 min,69,717497.0,34.15685,-118.41456,8.854,288
7,5 min,70,717490.0,34.14745,-118.37124,1.6033,288
7,5 min,71,717491.0,34.14761,-118.3711,2.3023,288
7,5 min,72,717492.0,34.15459,-118.37935,8.8333,288
7,5 min,73,717493.0,34.15434,-118.39618,7.7644,288
7,5 min,74,765176.0,34.13286,-118.35135,2.3934,288
7,5 min,75,717498.0,34.15571,-118.43273,7.0724,288
7,5 min,76,717499.0,34.15666,-118.44808,7.3318,288
7,5 min,77,765171.0,34.16789,-118.46896,4.5534,288
7,5 min,78,718064.0,34.11296,-118.24489,1.7218,288
7,5 min,79,718066.0,34.12302,-118.22889,1.2786,288
7,5 min,80,765164.0,34.07898,-118.28911,3.3637,288
7,5 min,81,769431.0,34.15843,-118.45664,8.363,288
7,5 min,82,769430.0,34.15818,-118.45658,10.9466,288
7,5 min,83,717610.0,34.17886,-118.39497,1.4216,288
7,5 min,84,767053.0,34.17091,-118.46775,2.8438,288
7,5 min,85,767621.0,34.13486,-118.22969,1.3288,288
7,5 min,86,772596.0,34.17126,-118.50495,5.0458,288
7,5 min,87,772597.0,34.17109,-118.50495,4.5323,288
7,5 min,88,767350.0,34.18011,-118.47045,2.3167,288
7,5 min,89,767351.0,34.18022,-118.47022,1.5605,288
7,5 min,90,716571.0,34.2,-118.40337,0.889,288
7,5 min,91,773023.0,34.05773,-118.24348,4.7272,288
7,5 min,92,767585.0,34.16556,-118.22432,0.9067,288
7,5 min,93,773024.0,34.05759,-118.24357,12.176,288
7,5 min,94,717483.0,34.11684,-118.33698,3.248,288
7,5 min,95,718379.0,34.14224,-118.27812,11.4493,288
7,5 min,96,717481.0,34.10634,-118.32826,2.4327,288
7,5 min,97,717480.0,34.10478,-118.32497,3.5786,288
7,5 min,98,717486.0,34.12974,-118.34809,1.4147,288
7,5 min,99,764120.0,34.20164,-118.40366,0.9153,288
7,5 min,100,772151.0,34.16928,-118.49872,6.5909,288
7,5 min,101,718371.0,34.09017,-118.23849,5.138,288
7,5 min,102,717489.0,34.13876,-118.36438,1.5207,288
7,5 min,103,717488.0,34.13561,-118.36006,1.6884,288
7,5 min,104,717818.0,34.1722,-118.46753,1.9447,288
7,5 min,105,718076.0,34.16339,-118.2253,1.0511,288
7,5 min,106,718072.0,34.1491,-118.2257,1.4768,288
7,5 min,107,767455.0,34.14347,-118.22704,0.7734,288
7,5 min,108,767454.0,34.14352,-118.22733,1.2066,288
7,5 min,109,761599.0,34.14226,-118.27786,3.0572,288
7,5 min,110,717099.0,34.15648,-118.24674,1.0333,288
7,5 min,111,773916.0,34.15247,-118.2852,3.0357,288
7,5 min,112,716968.0,34.16588,-118.29809,7.6575,288
7,5 min,113,769467.0,34.15451,-118.39699,9.6531,288
7,5 min,114,717576.0,34.15559,-118.2957,1.4638,288
7,5 min,115,717573.0,34.15384,-118.325,1.2126,288
7,5 min,116,717572.0,34.15351,-118.32751,5.5923,288
7,5 min,117,717571.0,34.15326,-118.35921,5.6921,288
7,5 min,118,717570.0,34.15302,-118.35921,1.2549,288
7,5 min,119,764760.0,34.13401,-118.35506,2.6413,288
7,5 min,120,718089.0,34.12769,-118.27372,5.5455,288
7,5 min,121,769847.0,34.20983,-118.22351,1.3074,288
7,5 min,122,717608.0,34.17154,-118.38812,1.4899,288
7,5 min,123,767523.0,34.11439,-118.24209,0.8537,288
7,5 min,124,716942.0,34.0593,-118.21451,5.0179,288
7,5 min,125,718090.0,34.14847,-118.27969,11.9282,288
7,5 min,126,769867.0,34.21846,-118.23931,2.6024,288
7,5 min,127,717472.0,34.10045,-118.31601,16.8378,288
7,5 min,128,717473.0,34.10054,-118.31581,2.818,288
7,5 min,129,759591.0,34.11521,-118.26825,3.437,288
7,5 min,130,764781.0,34.16037,-118.47012,12.1458,288
7,5 min,131,765099.0,34.16378,-118.47224,7.886,288
7,5 min,132,762329.0,34.13904,-118.22862,1.2192,288
7,5 min,133,716953.0,34.09458,-118.24279,5.6251,288
7,5 min,134,716951.0,34.08581,-118.23182,4.4738,288
7,5 min,135,767509.0,34.11059,-118.24819,1.3979,288
7,5 min,136,765182.0,34.06491,-118.25126,6.7882,288
7,5 min,137,769358.0,34.15679,-118.42222,6.5113,288
7,5 min,138,772513.0,34.06871,-118.23661,4.6603,288
7,5 min,139,716958.0,34.11167,-118.26501,7.8011,288
7,5 min,140,718496.0,34.15403,-118.34232,5.9787,288
7,5 min,141,769346.0,34.15677,-118.40424,11.8859,288
7,5 min,142,773904.0,34.15641,-118.30266,2.7511,288
7,5 min,143,718499.0,34.15469,-118.31253,2.4408,288
7,5 min,144,764853.0,34.06461,-118.25102,6.1044,288
7,5 min,145,761003.0,34.15546,-118.30841,1.6672,288
7,5 min,146,717502.0,34.16521,-118.47484,7.9302,288
7,5 min,147,759602.0,34.12199,-118.27178,2.5018,288
7,5 min,148,717504.0,34.16519,-118.49166,7.8631,288
7,5 min,149,763995.0,34.21979,-118.40931,9.9619,288
7,5 min,150,717508.0,34.17112,-118.51814,5.1033,288
7,5 min,151,765265.0,34.18529,-118.47395,1.684,288
7,5 min,152,773996.0,34.14511,-118.21587,1.3345,288
7,5 min,153,773995.0,34.14483,-118.21587,1.9417,288
7,5 min,154,717469.0,34.0971,-118.31366,2.8926,288
7,5 min,155,717468.0,34.09699,-118.31381,16.07,288
7,5 min,156,764106.0,34.17169,-118.38801,1.8024,288
7,5 min,157,717465.0,34.09373,-118.30907,4.6085,288
7,5 min,158,764794.0,34.16028,-118.46808,9.5094,288
7,5 min,159,717466.0,34.09359,-118.30918,17.1043,288
7,5 min,160,717461.0,34.08558,-118.30174,17.2672,288
7,5 min,161,717460.0,34.08571,-118.30161,3.503,288
7,5 min,162,717463.0,34.09004,-118.3059,5.4714,288
7,5 min,163,717462.0,34.08993,-118.30607,22.5749,288
7,5 min,164,769345.0,34.15655,-118.40441,10.9833,288
7,5 min,165,716943.0,34.05987,-118.21492,4.5373,288
7,5 min,166,772669.0,34.07828,-118.22834,4.0528,288
7,5 min,167,717582.0,34.15646,-118.26092,0.7943,288
7,5 min,168,717583.0,34.15627,-118.25506,2.0115,288
7,5 min,169,717580.0,34.1562,-118.26359,1.8472,288
7,5 min,170,716949.0,34.08406,-118.22974,4.5521,288
7,5 min,171,717587.0,34.15402,-118.23893,1.3334,288
7,5 min,172,772178.0,34.16903,-118.49885,6.6059,288
7,5 min,173,717585.0,34.15564,-118.24188,1.3082,288
7,5 min,174,716939.0,34.04301,-118.21724,9.6529,288
7,5 min,175,768469.0,34.13583,-118.35993,3.8746,288
7,5 min,176,764101.0,34.16421,-118.38246,1.3776,288
7,5 min,177,767554.0,34.11966,-118.23143,1.1762,288
7,5 min,178,773975.0,34.14584,-118.22251,0.9804,288
7,5 min,179,773974.0,34.14559,-118.22251,1.8693,288
7,5 min,180,717510.0,34.17128,-118.51976,4.2175,288
7,5 min,181,717513.0,34.17339,-118.5368,3.1439,288
7,5 min,182,717825.0,34.22164,-118.47307,1.9192,288
7,5 min,183,767495.0,34.10377,-118.24992,0.8685,288
7,5 min,184,767494.0,34.10377,-118.24962,1.3861,288
7,5 min,185,717821.0,34.20112,-118.47361,1.5136,288
7,5 min,186,717823.0,34.20264,-118.47326,1.676,288
7,5 min,187,717458.0,34.08265,-118.29755,14.9875,288
7,5 min,188,717459.0,34.08294,-118.29729,3.2226,288
7,5 min,189,769926.0,34.21356,-118.23113,1.033,288
7,5 min,190,764858.0,34.1527,-118.3754,13.261,288
7,5 min,191,717450.0,34.07488,-118.27362,5.8945,288
7,5 min,192,717452.0,34.07502,-118.27356,5.7813,288
7,5 min,193,717453.0,34.07696,-118.28093,6.835,288
7,5 min,194,759772.0,34.17115,-118.30539,3.6587,288
7,5 min,195,717456.0,34.08102,-118.29325,5.9425,288
7,5 min,196,771673.0,34.07787,-118.22871,2.2357,288
7,5 min,197,772167.0,34.16526,-118.47985,7.3342,288
7,5 min,198,769372.0,34.1027,-118.3173,4.1707,288
7,5 min,199,774204.0,34.15397,-118.34172,4.5791,288
7,5 min,200,769806.0,34.19638,-118.18442,1.3269,288
7,5 min,201,717590.0,34.14929,-118.23182,0.9051,288
7,5 min,202,717592.0,34.14604,-118.2243,1.5376,288
7,5 min,203,717595.0,34.14163,-118.1829,2.5047,288
7,5 min,204,772168.0,34.16542,-118.47985,3.577,288
7,5 min,205,718141.0,34.15133,-118.37456,7.8204,288
7,5 min,206,769373.0,34.10262,-118.31747,11.1798,288
7,15 min,0,773869.0,34.15497,-118.31829,1.6337,288
7,15 min,1,767541.0,34.11621,-118.23799,1.3267,288
7,15 min,2,767542.0,34.11641,-118.23819,1.2712,288
7,15 min,3,717447.0,34.07248,-118.26772,4.154,288
7,15 min,4,717446.0,34.07142,-118.26572,6.3189,288
7,15 min,5,717445.0,34.06913,-118.25932,7.1232,288
7,15 min,6,773062.0,34.05368,-118.23369,12.6806,288
7,15 min,7,767620.0,34.13486,-118.22932,1.328,288
7,15 min,8,737529.0,34.20264,-118.47352,1.6894,288
7,15 min,9,717816.0,34.15562,-118.4686,8.7531,288
7,15 min,10,765604.0,34.16415,-118.38223,1.787,288
7,15 min,11,767471.0,34.15691,-118.22469,1.3116,288
7,15 min,12,716339.0,34.07821,-118.28795,12.4952,288
7,15 min,13,773906.0,34.1566,-118.30266,1.5502,288
7,15 min,14,765273.0,34.18949,-118.47437,3.1428,288
7,15 min,15,716331.0,34.07006,-118.26246,6.3167,288
7,15 min,16,771667.0,34.07314,-118.23388,3.0092,288
7,15 min,17,716337.0,34.07732,-118.28186,6.2205,288
7,15 min,18,769953.0,34.20672,-118.19992,2.0828,288
7,15 min,19,769402.0,34.12095,-118.33911,4.6284,288
7,15 min,20,769403.0,34.12073,-118.33928,1.2056,288
7,15 min,21,769819.0,34.20584,-118.19803,1.5662,288
7,15 min,22,769405.0,34.12634,-118.34482,1.3859,288
7,15 min,23,716941.0,34.05767,-118.21435,6.6902,288
7,15 min,24,717578.0,34.15478,-118.27076,3.4638,288
7,15 min,25,716960.0,34.12121,-118.27164,7.4221,288
7,15 min,26,717804.0,34.09478,-118.47605,5.8606,288
7,15 min,27,767572.0,34.12967,-118.22871,1.0875,288
7,15 min,28,767573.0,34.12964,-118.22901,1.2863,288
7,15 min,29,773012.0,34.0839,-118.22086,2.6603,288
7,15 min,30,773013.0,34.08374,-118.22076,4.2516,288
7,15 min,31,764424.0,34.17878,-118.39469,1.3885,288
7,15 min,32,769388.0,34.11027,-118.33441,1.643,288
7,15 min,33,716328.0,34.06664,-118.25397,4.8071,288
7,15 min,34,717819.0,34.18784,-118.47407,3.4296,288
7,15 min,35,769941.0,34.20699,-118.20237,1.3322,288
7,15 min,36,760987.0,34.15359,-118.34043,1.2816,288
7,15 min,37,718204.0,34.15541,-118.29575,2.9108,288
7,15 min,38,718045.0,34.06712,-118.23973,10.5765,288
7,15 min,39,769418.0,34.12659,-118.34465,2.5078,288
7,15 min,40,768066.0,34.15118,-118.3748,1.1494,288
7,15 min,41,772140.0,34.16498,-118.47493,5.762,288
7,15 min,42,773927.0,34.15262,-118.28034,7.2148,288
7,15 min,43,760024.0,34.1593,-118.46483,14.9847,288
7,15 min,44,774012.0,34.14769,-118.20137,1.1128,288
7,15 min,45,774011.0,34.14747,-118.20123,2.7555,288
7,15 min,46,767609.0,34.18555,-118.21733,1.4887,288
7,15 min,47,769359.0,34.1566,-118.42216,11.3205,288
7,15 min,48,760650.0,34.07505,-118.23256,6.0079,288
7,15 min,49,716956.0,34.10658,-118.25544,5.1844,288
7,15 min,50,769831.0,34.20663,-118.20101,1.5725,288
7,15 min,51,761604.0,34.15407,-118.28711,6.6328,288
7,15 min,52,717495.0,34.15664,-118.41326,11.1737,288
7,15 min,53,716554.0,34.15597,-118.2666,2.8641,288
7,15 min,54,773953.0,34.15522,-118.29344,4.4843,288
7,15 min,55,767470.0,34.15699,-118.22436,1.0817,288
7,15 min,56,716955.0,34.09579,-118.24427,3.6274,288
7,15 min,57,764949.0,34.12881,-118.34684,2.5392,288
7,15 min,58,773954.0,34.15544,-118.29344,2.4082,288
7,15 min,59,767366.0,34.21216,-118.47341,1.1752,288
7,15 min,60,769444.0,34.15555,-118.43908,11.7319,288
7,15 min,61,773939.0,34.15297,-118.37226,14.6839,288
7,15 min,62,774067.0,34.15362,-118.28441,3.7459,288
7,15 min,63,769443.0,34.15574,-118.43931,9.1833,288
7,15 min,64,767750.0,34.09335,-118.20635,1.4992,288
7,15 min,65,767751.0,34.09335,-118.20616,1.448,288
7,15 min,66,767610.0,34.18555,-118.21766,0.9389,288
7,15 min,67,773880.0,34.15367,-118.3484,1.0067,288
7,15 min,68,764766.0,34.13338,-118.3535,1.9142,288
7,15 min,69,717497.0,34.15685,-118.41456,9.2651,288
7,15 min,70,717490.0,34.14745,-118.37124,1.663,288
7,15 min,71,717491.0,34.14761,-118.3711,2.6452,288
7,15 min,72,717492.0,34.15459,-118.37935,9.754,288
7,15 min,73,717493.0,34.15434,-118.39618,8.3079,288
7,15 min,74,765176.0,34.13286,-118.35135,3.0127,288
7,15 min,75,717498.0,34.15571,-118.43273,7.7067,288
7,15 min,76,717499.0,34.15666,-118.44808,8.3948,288
7,15 min,77,765171.0,34.16789,-118.46896,4.4088,288
7,15 min,78,718064.0,34.11296,-118.24489,1.6203,288
7,15 min,79,718066.0,34.12302,-118.22889,1.3977,288
7,15 min,80,765164.0,34.07898,-118.28911,3.802,288
7,15 min,81,769431.0,34.15843,-118.45664,8.6626,288
7,15 min,82,769430.0,34.15818,-118.45658,11.694,288
7,15 min,83,717610.0,34.17886,-118.39497,1.4884,288
7,15 min,84,767053.0,34.17091,-118.46775,2.9145,288
7,15 min,85,767621.0,34.13486,-118.22969,1.4183,288
7,15 min,86,772596.0,34.17126,-118.50495,6.3917,288
7,15 min,87,772597.0,34.17109,-118.50495,5.4052,288
7,15 min,88,767350.0,34.18011,-118.47045,2.3263,288
7,15 min,89,767351.0,34.18022,-118.47022,2.0155,288
7,15 min,90,716571.0,34.2,-118.40337,0.8784,288
7,15 min,91,773023.0,34.05773,-118.24348,5.0168,288
7,15 min,92,767585.0,34.16556,-118.22432,0.8402,288
7,15 min,93,773024.0,34.05759,-118.24357,13.3061,288
7,15 min,94,717483.0,34.11684,-118.33698,4.1798,288
7,15 min,95,718379.0,34.14224,-118.27812,12.5936,288
7,15 min,96,717481.0,34.10634,-118.32826,2.8275,288
7,15 min,97,717480.0,34.10478,-118.32497,4.1057,288
7,15 min,98,717486.0,34.12974,-118.34809,1.4157,288
7,15 min,99,764120.0,34.20164,-118.40366,0.831,288
7,15 min,100,772151.0,34.16928,-118.49872,7.8999,288
7,15 min,101,718371.0,34.09017,-118.23849,6.3279,288
7,15 min,102,717489.0,34.13876,-118.36438,1.656,288
7,15 min,103,717488.0,34.13561,-118.36006,1.7708,288
7,15 min,104,717818.0,34.1722,-118.46753,2.3194,288
7,15 min,105,718076.0,34.16339,-118.2253,1.1123,288
7,15 min,106,718072.0,34.1491,-118.2257,1.382,288
7,15 min,107,767455.0,34.14347,-118.22704,0.7251,288
7,15 min,108,767454.0,34.14352,-118.22733,1.1129,288
7,15 min,109,761599.0,34.14226,-118.27786,3.83,288
